  0.3865857E+03   -0.2038360E-02   -0.2038360E-02
  0.3859030E+03   -0.1292767E-02   -0.1292767E-02
  0.3854344E+03   -0.8078689E-03   -0.8078689E-03
  0.3852351E+03   -0.2263821E-02   -0.2263821E-02
  0.3849421E+03   -0.1650893E-02   -0.1650893E-02
  0.3847430E+03   -0.1060592E-02   -0.1060592E-02
  0.3846706E+03   -0.8364352E-03   -0.8364352E-03
  0.3843161E+03   -0.1044581E-02   -0.1044581E-02
  0.3839387E+03   -0.5973527E-03   -0.5973527E-03
  0.3837172E+03   -0.1238663E-02   -0.1238663E-02
  0.3835051E+03   -0.1085846E-02   -0.1085846E-02
  0.3829379E+03   -0.2232677E-02   -0.2232677E-02
  0.3831645E+03   -0.1231489E-02   -0.1231489E-02
  0.3821524E+03   -0.8435325E-03   -0.8435325E-03
  0.3817662E+03   -0.5791759E-03   -0.5791759E-03
  0.3813590E+03   -0.4924858E-03   -0.4924858E-03
  0.3813749E+03   -0.9401641E-03   -0.9401641E-03
  0.3810597E+03   -0.9705502E-03   -0.9705502E-03
  0.3808979E+03   -0.1630265E-02   -0.1630265E-02
  0.3803811E+03   -0.1017413E-02   -0.1017413E-02
  0.3801589E+03   -0.1016787E-02   -0.1016787E-02
  0.3800122E+03   -0.1042092E-02   -0.1042092E-02
  0.3795401E+03   -0.5774279E-03   -0.5774279E-03
  0.3791576E+03   -0.6619494E-03   -0.6619494E-03
  0.3784230E+03   -0.3806097E-03   -0.3806097E-03
  0.3778973E+03   -0.8917895E-03   -0.8917895E-03
  0.3778516E+03   -0.7990771E-03   -0.7990771E-03
  0.3770122E+03   -0.3332725E-03   -0.3332725E-03
  0.3769315E+03   -0.7755401E-03   -0.7755401E-03
  0.3761198E+03   -0.9670444E-03   -0.9670444E-03
  0.3752442E+03   -0.1019194E-02   -0.1019194E-02
  0.3751996E+03   -0.2235633E-02   -0.2235633E-02
  0.3739778E+03   -0.1055790E-02   -0.1055790E-02
  0.3736335E+03   -0.9845131E-03   -0.9845131E-03
  0.3727707E+03   -0.1159159E-02   -0.1159159E-02
  0.3726060E+03   -0.1768680E-02   -0.1768680E-02
  0.3725150E+03   -0.1269877E-02   -0.1269877E-02
  0.3724187E+03   -0.1109364E-02   -0.1109364E-02
  0.3722119E+03   -0.9068446E-03   -0.9068446E-03
  0.3720596E+03   -0.1155617E-02   -0.1155617E-02
  0.3713020E+03   -0.3062896E-03   -0.3062896E-03
  0.3703652E+03   -0.4941541E-03   -0.4941541E-03
  0.3700581E+03   -0.1722427E-02   -0.1722427E-02
  0.3698072E+03   -0.4608600E-03   -0.4608600E-03
  0.3699917E+03   -0.1031404E-02   -0.1031404E-02
  0.3686634E+03   -0.1323611E-02   -0.1323611E-02
  0.3683692E+03   -0.1218859E-02   -0.1218859E-02
  0.3677599E+03   -0.7215914E-03   -0.7215914E-03
  0.3676059E+03   -0.5759291E-03   -0.5759291E-03
  0.3670014E+03   -0.7968898E-03   -0.7968898E-03
  0.3669528E+03   -0.8744724E-03   -0.8744724E-03
  0.3666468E+03   -0.8134703E-03   -0.8134703E-03
  0.3660577E+03   -0.8871752E-03   -0.8871752E-03
  0.3659749E+03   -0.5376860E-03   -0.5376860E-03
  0.3656705E+03   -0.6205360E-03   -0.6205360E-03
  0.3655446E+03   -0.1025212E-02   -0.1025212E-02
  0.3652647E+03   -0.8084830E-03   -0.8084830E-03
  0.3651015E+03   -0.7787841E-03   -0.7787841E-03
  0.3647913E+03   -0.1059613E-02   -0.1059613E-02
  0.3645989E+03   -0.1361737E-02   -0.1361737E-02
  0.3645480E+03   -0.7749489E-03   -0.7749489E-03
  0.3642605E+03   -0.6335794E-03   -0.6335794E-03
  0.3637002E+03   -0.1581625E-02   -0.1581625E-02
  0.3634565E+03   -0.1466336E-02   -0.1466336E-02
  0.3633275E+03   -0.1205886E-02   -0.1205886E-02
  0.3632612E+03   -0.4241389E-03   -0.4241389E-03
  0.3631683E+03   -0.7327176E-03   -0.7327176E-03
  0.3622017E+03   -0.4753149E-03   -0.4753149E-03
  0.3620526E+03   -0.7911074E-03   -0.7911074E-03
  0.3617114E+03   -0.1565837E-02   -0.1565837E-02
  0.3615746E+03   -0.2028979E-02   -0.2028979E-02
