# Real Imaginary
1.4207733562040405e+05 0.0000000000000000e+00
1.4146615454422525e+05 0.0000000000000000e+00
1.4080825465782941e+05 0.0000000000000000e+00
1.4077474977771260e+05 0.0000000000000000e+00
1.3985937369980456e+05 0.0000000000000000e+00
1.3960199172904924e+05 0.0000000000000000e+00
1.3895804036926074e+05 0.0000000000000000e+00
1.3883524646969279e+05 0.0000000000000000e+00
1.3869572755726709e+05 0.0000000000000000e+00
1.3876743287654853e+05 0.0000000000000000e+00
1.3854168049751621e+05 0.0000000000000000e+00
1.3842835529322654e+05 0.0000000000000000e+00
1.3786521664151599e+05 0.0000000000000000e+00
1.3717036671365311e+05 0.0000000000000000e+00
1.3694297169126448e+05 0.0000000000000000e+00
1.3675737978382487e+05 0.0000000000000000e+00
1.3689387702602518e+05 0.0000000000000000e+00
1.3591264517631268e+05 0.0000000000000000e+00
1.3569588621215409e+05 0.0000000000000000e+00
1.3524730375290304e+05 0.0000000000000000e+00
1.3513408722908667e+05 0.0000000000000000e+00
1.3469008609821150e+05 0.0000000000000000e+00
1.3465432753916967e+05 0.0000000000000000e+00
1.3442992510959817e+05 0.0000000000000000e+00
1.3399826638205690e+05 0.0000000000000000e+00
1.3393773483547219e+05 0.0000000000000000e+00
1.3371492986734348e+05 0.0000000000000000e+00
1.3362288045242237e+05 0.0000000000000000e+00
1.3341823315924106e+05 0.0000000000000000e+00
1.3329918620637918e+05 0.0000000000000000e+00
1.3307270478692808e+05 0.0000000000000000e+00
1.3293240560247310e+05 0.0000000000000000e+00
1.3289527535552339e+05 0.0000000000000000e+00
1.3268573292534033e+05 0.0000000000000000e+00
1.3227782851216703e+05 0.0000000000000000e+00
1.3210063305384296e+05 0.0000000000000000e+00
1.3189120796716341e+05 0.0000000000000000e+00
1.3200688825164974e+05 0.0000000000000000e+00
1.3195873677159313e+05 0.0000000000000000e+00
1.3119010691364293e+05 0.0000000000000000e+00
1.3108210023948079e+05 0.0000000000000000e+00
1.3083510383799329e+05 0.0000000000000000e+00
1.3073617009192549e+05 0.0000000000000000e+00
1.3048717687783933e+05 0.0000000000000000e+00
1.3040455283176937e+05 0.0000000000000000e+00
1.3022554778025908e+05 0.0000000000000000e+00
1.2986355040227631e+05 0.0000000000000000e+00
1.2967477534293827e+05 0.0000000000000000e+00
1.2951970632698204e+05 0.0000000000000000e+00
1.2956035574030710e+05 0.0000000000000000e+00
1.2935656491361948e+05 0.0000000000000000e+00
1.2915423216193625e+05 0.0000000000000000e+00
1.2895806337147432e+05 0.0000000000000000e+00
1.2860209935470521e+05 0.0000000000000000e+00
1.2850018066937219e+05 0.0000000000000000e+00
1.2844038543743189e+05 0.0000000000000000e+00
1.2829800403431595e+05 0.0000000000000000e+00
1.2795290985718512e+05 0.0000000000000000e+00
1.2777160723889443e+05 0.0000000000000000e+00
1.2770573843465224e+05 0.0000000000000000e+00
1.2758662670726990e+05 0.0000000000000000e+00
1.2742071816977566e+05 0.0000000000000000e+00
1.2723965097512814e+05 0.0000000000000000e+00
1.2705558226522949e+05 0.0000000000000000e+00
1.2682719917426290e+05 0.0000000000000000e+00
1.2671724000466711e+05 0.0000000000000000e+00
1.2663433956120604e+05 0.0000000000000000e+00
1.2642473949906154e+05 0.0000000000000000e+00
1.2629471572817201e+05 0.0000000000000000e+00
1.2613172885818918e+05 0.0000000000000000e+00
1.2606383569617757e+05 0.0000000000000000e+00
1.2571452057953509e+05 0.0000000000000000e+00
1.2556293585581405e+05 0.0000000000000000e+00
1.2542168001479827e+05 0.0000000000000000e+00
1.2511820493826161e+05 0.0000000000000000e+00
1.2497937102246731e+05 0.0000000000000000e+00
1.2457362776299827e+05 0.0000000000000000e+00
1.2446482815038170e+05 0.0000000000000000e+00
1.2439806941912972e+05 0.0000000000000000e+00
1.2441644334176045e+05 0.0000000000000000e+00
1.2421076731621049e+05 0.0000000000000000e+00
1.2366902031663466e+05 0.0000000000000000e+00
1.2373398843815026e+05 0.0000000000000000e+00
1.2313255643990674e+05 0.0000000000000000e+00
1.2314445188592245e+05 0.0000000000000000e+00
1.2298858990629253e+05 0.0000000000000000e+00
1.2289860375060276e+05 0.0000000000000000e+00
1.2288820341160276e+05 0.0000000000000000e+00
1.2254781066875509e+05 0.0000000000000000e+00
1.2240454803939314e+05 0.0000000000000000e+00
1.2199723570304291e+05 0.0000000000000000e+00
1.2193197929788247e+05 0.0000000000000000e+00
1.2148829299281453e+05 0.0000000000000000e+00
1.2117909189046861e+05 0.0000000000000000e+00
1.2110326514922512e+05 0.0000000000000000e+00
1.2051634646413338e+05 0.0000000000000000e+00
1.2052078802267162e+05 0.0000000000000000e+00
1.2020136785300338e+05 0.0000000000000000e+00
1.1984183541150065e+05 0.0000000000000000e+00
1.1974157757969096e+05 0.0000000000000000e+00
1.1962562799367160e+05 0.0000000000000000e+00
1.1955999180946490e+05 0.0000000000000000e+00
1.1952011510015585e+05 0.0000000000000000e+00
1.1942576218333027e+05 0.0000000000000000e+00
1.1935077707010397e+05 0.0000000000000000e+00
1.1934762333416234e+05 0.0000000000000000e+00
1.1918618646507409e+05 0.0000000000000000e+00
